trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1250,False,"{'a': 0.002, 'e': 0.08224933290064523}",25,17,18.791163955447548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.0820849986238988}",20,11,16.056359892777216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.08192099268725626}",20,15,10.168284819752367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.08175731443469375}",25,19,4.235555705774053,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.08159396321149794}",20,9,5.534521562103372,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.08143093836426381}",20,11,7.9912426146244195,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.08126823924089167}",30,16,14.594536563277492,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.0811058651905849}",35,19,32.15471003486403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.08094381556384699}",20,14,13.761698940311057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.08078208971247929}",20,13,11.220039579661275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.08062068698957811}",20,0,-20.87343364159548,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1261,False,"{'a': 0.002, 'e': 0.08045960674953244}",25,0,-8.985534448715876,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1262,False,"{'a': 0.002, 'e': 0.08029884834802099}",25,11,25.683506705287435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.08013841114201005}",25,14,21.834064628364093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07997829448975048}",20,13,5.178787949125184,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07981849775077554}",25,13,15.636416978447924,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07965902028589801}",20,13,8.666761329108391,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.07949986145720786}",30,22,16.32089242147906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.0793410206280695}",20,11,17.35361942015907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.07918249716311948}",25,15,21.26225315233865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07902429042826366}",30,20,13.785895867308819,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",30,9,39.713703207930685,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",25,19,11.151748288392707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,5,25.791385977047906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",25,11,24.850397677704777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,3,40.39209018635747,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",30,11,-48.464257687591356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,8,22.534857803786426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,16,8.879731680739425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",25,9,17.05230454806171,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,7,34.44756975416612,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,15,10.557000127932323,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",30,21,8.605923540524891,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",25,6,20.291796796823803,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",20,6,24.527523906618985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",20,3,16.77033975605725,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",20,6,22.86107953549415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",30,14,17.909745577623944,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",30,19,26.676646050902722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,13,13.942718842274472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",25,12,27.282598165386943,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",25,17,-36.28038415918653,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",20,13,15.679278434683031,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",20,0,30.706167470087497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",25,11,29.72533646616605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",25,8,22.83284186247066,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,2,28.697340074837253,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",25,9,30.13745970481439,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",25,0,8.287846995353306,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",25,15,16.6204339335231,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",25,15,19.954602067165656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",25,10,26.786905605611274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",25,7,35.410368407243155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",20,16,9.754955638133016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",20,11,12.874192806629875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",20,10,17.074405403909463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",25,14,21.05171411809721,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",20,10,19.383209950637546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",20,11,18.325322028302693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",20,16,8.708403980750347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",25,8,-0.5539210353697097,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",30,8,26.25753175661405,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",25,15,18.86201903493375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",25,19,12.786059739431016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",20,14,10.052246118310022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",30,24,14.252486719883883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",20,13,-27.486550343618845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",25,13,19.864178818651048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",25,0,35.6009921399938,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,7,8.764794450105516,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",30,22,4.664292846450799,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",25,10,26.354104877921674,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,12,15.369146147062619,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",25,15,19.235709969008195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,15,9.939300384397887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",30,10,7.1615369394450825,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,11,16.30905508038849,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",20,8,24.401977395425373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",30,10,31.428555967852873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",25,12,13.52667767851078,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",25,16,17.788398684480402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",30,14,29.866650424024318,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",30,17,23.167011278461224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",20,6,16.267829988107568,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",25,4,31.691613721725435,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,0,29.82928802293254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",20,8,17.93448587757513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",25,2,25.638489503996894,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,13,9.817832135208349,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",25,14,12.050716297964348,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",30,22,16.68535334391335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",30,21,19.142122498951863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",25,3,42.2564451219742,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",20,13,-27.27194641627441,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",25,11,28.98881774734176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",20,13,12.672456370991405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",20,14,10.721394780725786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",20,14,11.743231856950544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",20,16,5.427330346150315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,13,11.079092721409168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",35,17,36.82551936441516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",30,23,14.518554697424566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",25,5,30.93399745455026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",20,0,32.59854210548906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",20,5,30.947024850174625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",30,22,15.173521904988423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",30,19,22.159912984569758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",20,4,28.696670599234533,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",25,3,38.088181834824816,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",25,16,14.679236236514138,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",25,15,18.76316008119318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",20,6,4.238584457767415,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",25,7,37.99284638921694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",25,18,12.995608294830097,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",20,14,13.707511469106153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",20,0,0.025098634548228915,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",30,19,22.6472990591766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",20,12,12.934267052844024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",25,11,24.827937933720992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",20,9,19.512424377051506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",30,21,3.943763862168937,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",20,16,6.432222626977625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",25,17,15.653739414571278,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,14,10.046428747524084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",20,3,24.034675901663817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,13,23.422569530452925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",20,0,20.560982262612725,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",20,3,17.26761055388117,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",30,11,30.186728002894228,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,3,28.52218352829326,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",30,13,28.210160651586943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",30,20,19.69965323329222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",30,0,49.966786948040316,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",25,14,18.7482478313215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",20,13,10.107772132365433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,9,21.249079681261083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,6,-14.99615479084845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",35,13,43.124501093881655,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",30,22,16.472907345592912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",30,19,21.278702406027517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,10,15.288938168411796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",25,15,-25.521131948077038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",30,12,0.22331062913887778,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,0,19.312897618009963,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,0,-11.989894671552172,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",30,13,30.76654472398448,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,12,18.930513361778182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,12,8.587914719587005,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",20,16,9.175930402565225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,6,18.109978739959224,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,14,12.739033383984149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,14,17.260917771334515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,15,8.960490049263127,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,13,5.508720950343255,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",25,18,14.697971035669571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",20,5,29.236213181827992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",30,22,15.896933402855545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",30,17,13.543570617790039,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,0,18.36384116433925,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,13,21.02720787280691,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,15,11.799198347072974,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",30,11,35.584878970206404,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,11,26.465179010371013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",30,17,23.513834024729995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,4,29.3807805942064,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",35,18,32.384862488484686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",20,9,22.610916921573356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,8,25.058055478208644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,13,12.985743183371165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,5,26.662562194879456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",30,13,32.21996760520434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,16,6.0124999867393765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",25,14,17.905068985781913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,0,19.220479277291194,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",30,16,13.402275494047942,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,6,24.74811454178539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,13,13.569018328041807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,17,15.360441648125423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",30,10,36.636865764212835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,0,30.7129617778056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",25,8,21.355245266370527,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,14,11.993347928538293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,12,16.660330083093708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
